Date,Species,Quantity
05/10/2019,Siproeta stelenes,1.0
05/09/2019,Caligo memnon,13.0
05/09/2019,Charaxes cithaeron,1.0
05/09/2019,Colobura dirce,3.0
05/09/2019,Danaus plexxipus,1.0
05/09/2019,Hebomoia glaucippe,2.0
05/09/2019,Hypna clytemnestra,4.0
05/09/2019,Morpho peleides ,14.0
05/09/2019,Papilio palinurus,2.0
05/09/2019,Papilio thoas,4.0
05/09/2019,Parides arcas,1.0
05/08/2019,Caligo memnon,3.0
05/08/2019,Cethosia cyane,4.0
05/08/2019,Hypna clytemnestra,3.0
05/08/2019,Morpho peleides ,1.0
05/08/2019,Parthenos sylvia violaceae,2.0
05/08/2019,Siproeta epaphus,5.0
05/07/2019,Catonephele numilia,1.0
05/07/2019,Cethosia cyane,17.0
05/07/2019,Dryadula phaetusa,4.0
05/07/2019,Dryas iulia,5.0
05/07/2019,Hamadryas laodamia,4.0
05/07/2019,Heliconius charitonius,2.0
05/07/2019,Heliconius hecale,5.0
05/07/2019,Hypna clytemnestra,2.0
05/07/2019,Melinaea ethra,2.0
05/07/2019,Morpho peleides ,3.0
05/07/2019,Pachliopta kotzebuea,2.0
05/07/2019,Parthenos sylvia violaceae,1.0
05/07/2019,Phoebis sennae,2.0
05/07/2019,Rothschildia lebeau,1.0
05/07/2019,Siproeta epaphus,25.0
05/07/2019,Siproeta stelenes,21.0
05/07/2019,Troides rhadamantus,1.0
05/06/2019,Caligo memnon,1.0
05/06/2019,Catonephele numilia,26.0
05/06/2019,Cethosia cyane,41.0
05/06/2019,Danaus plexxipus,9.0
05/06/2019,Dryadula phaetusa,2.0
05/06/2019,Dryas iulia,14.0
05/06/2019,Greta oto,5.0
05/06/2019,Hamadryas februa,5.0
05/06/2019,Hamadryas laodamia,7.0
05/06/2019,Hebomoia glaucippe,1.0
05/06/2019,Heliconius charitonius,9.0
05/06/2019,Heliconius doris,1.0
05/06/2019,Heliconius erato/melpomene,4.0
05/06/2019,Heliconius hecale,3.0
05/06/2019,Hypna clytemnestra,1.0
05/06/2019,Morpho peleides ,14.0
05/06/2019,Myselia ethusa,11.0
05/06/2019,Pachliopta kotzebuea,1.0
05/06/2019,Papilio lowii,5.0
05/06/2019,Papilio memnon,12.0
05/06/2019,Papilio palinurus,1.0
05/06/2019,Papilio rumanzovia,4.0
05/06/2019,Parthenos sylvia lilacinus,3.0
05/06/2019,Parthenos sylvia violaceae,7.0
05/06/2019,Phoebis sennae,6.0
05/06/2019,Siproeta epaphus,4.0
05/06/2019,Siproeta stelenes,23.0
05/06/2019,Troides rhadamantus,2.0
05/05/2019,Caligo memnon,3.0
05/05/2019,Heliconius doris,1.0
05/05/2019,Hypna clytemnestra,1.0
05/05/2019,Phoebis sennae,1.0
05/04/2019,Attacus atlas,2.0
05/04/2019,Caligo memnon,3.0
05/04/2019,Catonephele numilia,3.0
05/04/2019,Cethosia cyane,1.0
05/04/2019,Dryas iulia,3.0
05/04/2019,Eryphanis polyxena,1.0
05/04/2019,Graphium agamemnon,1.0
05/04/2019,Greta oto,6.0
05/04/2019,Hamadryas februa,2.0
05/04/2019,Heliconius charitonius,1.0
05/04/2019,Idea leuconoe,1.0
05/04/2019,Melinaea ethra,7.0
05/04/2019,Morpho peleides ,7.0
05/04/2019,Pachliopta kotzebuea,2.0
05/04/2019,Papilio memnon,5.0
05/04/2019,Papilio thoas,1.0
05/04/2019,Parides iphidamas,2.0
05/04/2019,Phoebis sennae,2.0
05/04/2019,Rothschildia lebeau,2.0
05/03/2019,Caligo memnon,1.0
05/03/2019,Colobura dirce,4.0
05/03/2019,Heliconius doris,3.0
05/03/2019,Hypna clytemnestra,2.0
05/03/2019,Morpho peleides ,16.0
05/03/2019,Myselia ethusa,2.0
05/03/2019,Papilio lowii,11.0
05/03/2019,Papilio palinurus,4.0
05/03/2019,Papilio rumanzovia,2.0
05/03/2019,Troides rhadamantus,3.0
05/02/2019,Caligo memnon,10.0
05/02/2019,Colobura dirce,1.0
05/02/2019,Hebomoia glaucippe,1.0
05/02/2019,Heliconius doris,33.0
05/02/2019,Hypna clytemnestra,1.0
05/02/2019,Morpho peleides ,8.0
05/02/2019,Papilio lowii,6.0
05/02/2019,Papilio rumanzovia,1.0
05/02/2019,Siproeta stelenes,3.0
05/02/2019,Troides rhadamantus,4.0
05/01/2019,Caligo memnon,20.0
05/01/2019,Catonephele numilia,3.0
05/01/2019,Danaus plexxipus,2.0
05/01/2019,Doleschallia bisaltidae,1.0
05/01/2019,Dryas iulia,2.0
05/01/2019,Eryphanis polyxena,1.0
05/01/2019,Hebomoia glaucippe,4.0
05/01/2019,Heliconius cydno,9.0
05/01/2019,Heliconius hewitsoni,4.0
05/01/2019,Hypna clytemnestra,3.0
05/01/2019,Morpho peleides ,10.0
05/01/2019,Myselia ethusa,1.0
05/01/2019,Papilio lowii,5.0
05/01/2019,Papilio palinurus,2.0
05/01/2019,Siproeta stelenes,21.0
04/30/2019,Caligo memnon,1.0
04/30/2019,Caligo uranus,1.0
04/30/2019,Catonephele numilia,9.0
04/30/2019,Danaus plexxipus,7.0
04/30/2019,Doleschallia bisaltidae,8.0
04/30/2019,Dryas iulia,2.0
04/30/2019,Eryphanis polyxena,7.0
04/30/2019,Heliconius charitonius,2.0
04/30/2019,Heliconius cydno,6.0
04/30/2019,Heliconius doris,1.0
04/30/2019,Hypna clytemnestra,3.0
04/30/2019,Morpho peleides ,4.0
04/30/2019,Myselia ethusa,3.0
04/30/2019,Papilio lowii,2.0
04/30/2019,Papilio palinurus,5.0
04/30/2019,Parthenos sylvia lilacinus,7.0
04/30/2019,Rothschildia lebeau,2.0
04/30/2019,Siproeta stelenes,31.0
04/30/2019,Troides rhadamantus,3.0
04/29/2019,Ascia limona,5.0
04/29/2019,Attacus atlas,1.0
04/29/2019,Caligo atreus,3.0
04/29/2019,Caligo memnon,9.0
04/29/2019,Catonephele numilia,27.0
04/29/2019,Cethosia cyane,17.0
04/29/2019,Dryas iulia,4.0
04/29/2019,Graphium agamemnon,3.0
04/29/2019,Hamadryas februa,2.0
04/29/2019,Heliconius charitonius,2.0
04/29/2019,Heliconius cydno,3.0
04/29/2019,Idea leuconoe,1.0
04/29/2019,Myselia ethusa,1.0
04/29/2019,Papilio lowii,5.0
04/29/2019,Papilio memnon,6.0
04/29/2019,Papilio nireus,8.0
04/29/2019,Papilio thoas,8.0
04/29/2019,Rothschildia lebeau,4.0
04/29/2019,Siproeta stelenes,9.0
04/27/2019,Caligo memnon,2.0
04/27/2019,Catonephele numilia,7.0
04/27/2019,Chilasa clytia,2.0
04/27/2019,Graphium agamemnon,2.0
04/27/2019,Hamadryas februa,2.0
04/27/2019,Heliconius erato/melpomene,3.0
04/27/2019,Heliconius hecale,11.0
04/27/2019,Morpho peleides ,1.0
04/27/2019,Myselia ethusa,1.0
04/27/2019,Papilio memnon,7.0
04/27/2019,Papilio palinurus,2.0
04/27/2019,Papilio rumanzovia,1.0
04/27/2019,Rothschildia lebeau,3.0
04/27/2019,Troides rhadamantus,2.0
04/26/2019,Caligo memnon,4.0
04/26/2019,Caligo uranus,1.0
04/26/2019,Eryphanis polyxena,1.0
04/26/2019,Heliconius erato/melpomene,5.0
04/26/2019,Hypna clytemnestra,9.0
04/26/2019,Idea leuconoe,2.0
04/26/2019,Morpho peleides ,13.0
04/26/2019,Papilio lowii,2.0
04/26/2019,Papilio memnon,2.0
04/26/2019,Papilio palinurus,3.0
04/26/2019,Papilio rumanzovia,5.0
04/26/2019,Prepona omphale,9.0
04/26/2019,Rothschildia lebeau,2.0
04/26/2019,Troides rhadamantus,3.0
04/24/2019,Caligo atreus,2.0
04/24/2019,Caligo memnon,20.0
04/24/2019,Dryadula phaetusa,2.0
04/24/2019,Hebomoia glaucippe,5.0
04/24/2019,Heliconius erato/melpomene,4.0
04/24/2019,Hypna clytemnestra,10.0
04/24/2019,Morpho peleides ,8.0
04/24/2019,Parthenos sylvia philippensis,1.0
04/24/2019,Siproeta epaphus,4.0
04/24/2019,Troides rhadamantus,2.0
04/23/2019,Caligo memnon,20.0
04/23/2019,Catonephele numilia,13.0
04/23/2019,Cethosia cyane,5.0
04/23/2019,Doleschallia bisaltidae,6.0
04/23/2019,Dryadula phaetusa,4.0
04/23/2019,Hebomoia glaucippe,2.0
04/23/2019,Heliconius charitonius,3.0
04/23/2019,Heliconius doris,8.0
04/23/2019,Heliconius hecale,12.0
04/23/2019,Heliconius sara,6.0
04/23/2019,Hypna clytemnestra,2.0
04/23/2019,Idea leuconoe,1.0
04/23/2019,Morpho peleides ,1.0
04/23/2019,Papilio lowii,5.0
04/23/2019,Papilio palinurus,1.0
04/23/2019,Papilio rumanzovia,6.0
04/23/2019,Parthenos sylvia lilacinus,12.0
04/23/2019,Parthenos sylvia philippensis,1.0
04/23/2019,Parthenos sylvia violaceae,4.0
04/23/2019,Rothschildia lebeau,1.0
04/23/2019,Siproeta epaphus,18.0
04/23/2019,Siproeta stelenes,15.0
04/23/2019,Troides rhadamantus,1.0
04/20/2019,Dryas iulia,11.0
04/20/2019,Greta oto,2.0
04/20/2019,Hamadryas februa,5.0
04/20/2019,Heliconius charitonius,6.0
04/20/2019,Heliconius sara,5.0
04/20/2019,Hypna clytemnestra,4.0
04/20/2019,Idea leuconoe,1.0
04/20/2019,Morpho peleides ,19.0
04/20/2019,Painted Lady,1.0
04/20/2019,Papilio lowii,3.0
04/20/2019,Papilio memnon,2.0
04/20/2019,Papilio thoas,3.0
04/20/2019,Parides arcas,2.0
04/20/2019,Prepona omphale,3.0
04/19/2019,Anteos clorinde,2.0
04/19/2019,Caligo memnon,3.0
04/19/2019,Colobura dirce,3.0
04/19/2019,Dryadula phaetusa,1.0
04/19/2019,Hamadryas februa,1.0
04/19/2019,Hebomoia glaucippe,1.0
04/19/2019,Heliconius hecale,1.0
04/19/2019,Memphis eurypyle,1.0
04/19/2019,Morpho peleides ,28.0
04/19/2019,Papilio demodocus,2.0
04/19/2019,Papilio lowii,5.0
04/19/2019,Papilio rumanzovia,1.0
04/19/2019,Papilio thoas,5.0
04/19/2019,Parides arcas,1.0
04/19/2019,Siproeta epaphus,1.0
04/19/2019,Troides rhadamantus,1.0
04/18/2019,Caligo memnon,21.0
04/18/2019,Cethosia cyane,1.0
04/18/2019,Colobura dirce,1.0
04/18/2019,Doleschallia bisaltidae,5.0
04/18/2019,Dryadula phaetusa,5.0
04/18/2019,Hypna clytemnestra,5.0
04/18/2019,Morpho peleides ,23.0
04/18/2019,Papilio lowii,2.0
04/18/2019,Parthenos sylvia lilacinus,3.0
04/18/2019,Parthenos sylvia violaceae,1.0
04/18/2019,Siproeta epaphus,2.0
04/17/2019,Anteos clorinde,3.0
04/17/2019,Caligo eurilochus,1.0
04/17/2019,Caligo memnon,6.0
04/17/2019,Cethosia biblis,2.0
04/17/2019,Cethosia cyane,3.0
04/17/2019,Charaxes castor,1.0
04/17/2019,Colobura dirce,1.0
04/17/2019,Doleschallia bisaltidae,5.0
04/17/2019,Dryadula phaetusa,2.0
04/17/2019,Hebomoia glaucippe,1.0
04/17/2019,Heliconius erato/melpomene,11.0
04/17/2019,Heliconius hecale,9.0
04/17/2019,Hypna clytemnestra,6.0
04/17/2019,Memphis eurypyle,4.0
04/17/2019,Morpho peleides ,12.0
04/17/2019,Papilio lowii,5.0
04/17/2019,Papilio rumanzovia,1.0
04/17/2019,Papilio thoas,1.0
04/17/2019,Parthenos sylvia lilacinus,3.0
04/17/2019,Parthenos sylvia philippensis,3.0
04/17/2019,Siproeta epaphus,12.0
04/17/2019,Tithorea tarricina,1.0
04/16/2019,Caligo atreus,4.0
04/16/2019,Caligo memnon,22.0
04/16/2019,Cethosia biblis,2.0
04/16/2019,Cethosia cyane,13.0
04/16/2019,Charaxes castor,4.0
04/16/2019,Doleschallia bisaltidae,10.0
04/16/2019,Dryadula phaetusa,1.0
04/16/2019,Dryas iulia,2.0
04/16/2019,Graphium agamemnon,1.0
04/16/2019,Hebomoia glaucippe,3.0
04/16/2019,Heliconius erato/melpomene,14.0
04/16/2019,Morpho peleides ,17.0
04/16/2019,Papilio lowii,1.0
04/16/2019,Papilio rumanzovia,3.0
04/16/2019,Parthenos sylvia philippensis,2.0
04/16/2019,Siproeta epaphus,31.0
04/16/2019,Siproeta stelenes,31.0
04/15/2019,Caligo memnon,11.0
04/15/2019,Cethosia cyane,13.0
04/15/2019,Doleschallia bisaltidae,6.0
04/15/2019,Dryadula phaetusa,1.0
04/15/2019,Dryas iulia,17.0
04/15/2019,Graphium agamemnon,3.0
04/15/2019,Hebomoia glaucippe,1.0
04/15/2019,Heliconius charitonius,1.0
04/15/2019,Heliconius erato/melpomene,1.0
04/15/2019,Heliconius hecale,9.0
04/15/2019,Heliconius sara,4.0
04/15/2019,Idea leuconoe,2.0
04/15/2019,Morpho peleides ,26.0
04/15/2019,Papilio dardanus,4.0
04/15/2019,Papilio lowii,9.0
04/15/2019,Papilio memnon,10.0
04/15/2019,Papilio nephelus,4.0
04/15/2019,Papilio palinurus,1.0
04/15/2019,Papilio rumanzovia,2.0
04/15/2019,Papilio thoas,1.0
04/15/2019,Parthenos sylvia philippensis,3.0
04/15/2019,Siproeta epaphus,1.0
04/15/2019,Siproeta stelenes,24.0
04/13/2019,Caligo eurilochus,3.0
04/13/2019,Caligo memnon,1.0
04/13/2019,Dryas iulia,2.0
04/13/2019,Euxanthe wakefieldi,1.0
04/13/2019,Graphium agamemnon,3.0
04/13/2019,Hebomoia glaucippe,1.0
04/13/2019,Heliconius charitonius,2.0
04/13/2019,Heliconius sara,3.0
04/13/2019,Hypna clytemnestra,1.0
04/13/2019,Idea leuconoe,1.0
04/13/2019,Morpho peleides ,8.0
04/13/2019,Papilio lowii,4.0
04/13/2019,Papilio nephelus,4.0
04/13/2019,Papilio palinurus,2.0
04/13/2019,Papilio rumanzovia,1.0
04/13/2019,Papilio thoas,2.0
04/13/2019,Prepona omphale,2.0
04/13/2019,Troides rhadamantus,2.0
04/12/2019,Atrophaneura semperi,1.0
04/12/2019,Caligo memnon,18.0
04/12/2019,Colobura dirce,2.0
04/12/2019,Graphium agamemnon,1.0
04/12/2019,Hebomoia glaucippe,1.0
04/12/2019,Heliconius sara,2.0
04/12/2019,Idea leuconoe,3.0
04/12/2019,Morpho peleides ,9.0
04/12/2019,Papilio lowii,4.0
04/12/2019,Papilio nephelus,1.0
04/12/2019,Papilio palinurus,2.0
04/12/2019,Papilio rumanzovia,2.0
04/12/2019,Parthenos sylvia philippensis,3.0
04/12/2019,Prepona omphale,3.0
04/11/2019,Caligo memnon,19.0
04/11/2019,Catonephele numilia,1.0
04/11/2019,Danaus plexxipus,18.0
04/11/2019,Doleschallia bisaltidae,4.0
04/11/2019,Heliconius doris,3.0
04/11/2019,Hypna clytemnestra,7.0
04/11/2019,Morpho peleides ,14.0
04/11/2019,Parthenos sylvia lilacinus,2.0
04/11/2019,Siproeta epaphus,2.0
04/11/2019,Troides rhadamantus,1.0
04/10/2019,Adelpha fessonia,1.0
04/10/2019,Caligo memnon,8.0
04/10/2019,Cethosia biblis,1.0
04/10/2019,Cethosia cyane,2.0
04/10/2019,Colobura dirce,1.0
04/10/2019,Danaus plexxipus,2.0
04/10/2019,Doleschallia bisaltidae,2.0
04/10/2019,Hebomoia glaucippe,1.0
04/10/2019,Heliconius cydno,1.0
04/10/2019,Heliconius doris,3.0
04/10/2019,Heliconius hecale,4.0
04/10/2019,Idea leuconoe,1.0
04/10/2019,Morpho peleides ,6.0
04/10/2019,Papilio lowii,4.0
04/10/2019,Papilio memnon,2.0
04/10/2019,Papilio palinurus,2.0
04/10/2019,Papilio thoas,11.0
04/10/2019,Parthenos sylvia lilacinus,4.0
04/10/2019,Parthenos sylvia violaceae,5.0
04/10/2019,Siproeta epaphus,8.0
04/10/2019,Siproeta stelenes,3.0
04/09/2019,Adelpha fessonia,4.0
04/09/2019,Caligo memnon,3.0
04/09/2019,Catonephele numilia,10.0
04/09/2019,Cethosia biblis,4.0
04/09/2019,Cethosia cyane,21.0
04/09/2019,Doleschallia bisaltidae,7.0
04/09/2019,Dryadula phaetusa,16.0
04/09/2019,Dryas iulia,4.0
04/09/2019,Graphium agamemnon,4.0
04/09/2019,Heliconius charitonius,2.0
04/09/2019,Heliconius cydno,12.0
04/09/2019,Heliconius doris,25.0
04/09/2019,Heliconius erato/melpomene,3.0
04/09/2019,Hypna clytemnestra,5.0
04/09/2019,Idea leuconoe,1.0
04/09/2019,Morpho peleides ,1.0
04/09/2019,Myselia ethusa,1.0
04/09/2019,Pachliopta kotzebuea,3.0
04/09/2019,Papilio lowii,3.0
04/09/2019,Papilio palinurus,2.0
04/09/2019,Papilio rumanzovia,3.0
04/09/2019,Parthenos sylvia lilacinus,2.0
04/09/2019,Parthenos sylvia violaceae,1.0
04/09/2019,Phoebis philea,6.0
04/09/2019,Siproeta epaphus,22.0
04/09/2019,Siproeta stelenes,8.0
04/09/2019,Troides rhadamantus,2.0
04/08/2019,Adelpha fessonia,4.0
04/08/2019,Caligo memnon,6.0
04/08/2019,Catonephele numilia,12.0
04/08/2019,Cethosia cyane,4.0
04/08/2019,Dryadula phaetusa,6.0
04/08/2019,Dryas iulia,16.0
04/08/2019,Graphium agamemnon,2.0
04/08/2019,Greta oto,9.0
04/08/2019,Hamadryas februa,7.0
04/08/2019,Hamadryas laodamia,1.0
04/08/2019,Heliconius charitonius,16.0
04/08/2019,Heliconius cydno,5.0
04/08/2019,Heliconius doris,2.0
04/08/2019,Heliconius erato/melpomene,11.0
04/08/2019,Heliconius hecale,8.0
04/08/2019,Heliconius hewitsoni,23.0
04/08/2019,Heliconius sara,14.0
04/08/2019,Hypna clytemnestra,1.0
04/08/2019,Memphis eurypyle,6.0
04/08/2019,Morpho peleides ,34.0
04/08/2019,Myselia ethusa,10.0
04/08/2019,Papilio constantinus,1.0
04/08/2019,Papilio memnon,4.0
04/08/2019,Papilio palinurus,3.0
04/08/2019,Papilio rumanzovia,1.0
04/08/2019,Papilio thoas,7.0
04/08/2019,Rothschildia lebeau,2.0
04/08/2019,Siproeta epaphus,4.0
04/08/2019,Siproeta stelenes,2.0
04/06/2019,Caligo memnon,10.0
04/06/2019,Dryas iulia,1.0
04/06/2019,Graphium agamemnon,1.0
04/06/2019,Greta oto,14.0
04/06/2019,Hamadryas februa,1.0
04/06/2019,Heliconius charitonius,6.0
04/06/2019,Heliconius hewitsoni,3.0
04/06/2019,Heliconius sara,1.0
04/06/2019,Hypna clytemnestra,2.0
04/06/2019,Idea leuconoe,1.0
04/06/2019,Morpho peleides ,33.0
04/06/2019,Pachliopta kotzebuea,2.0
04/06/2019,Papilio lowii,5.0
04/06/2019,Papilio memnon,5.0
04/06/2019,Papilio nephelus,1.0
04/06/2019,Papilio palinurus,1.0
04/06/2019,Papilio thoas,4.0
04/06/2019,Rothschildia lebeau,1.0
04/06/2019,Troides rhadamantus,2.0
04/04/2019,Caligo memnon,19.0
04/04/2019,Doleschallia bisaltidae,1.0
04/04/2019,Hebomoia glaucippe,1.0
04/04/2019,Heliconius doris,47.0
04/04/2019,Heliconius hecale,4.0
04/04/2019,Hypna clytemnestra,2.0
04/04/2019,Morpho peleides ,25.0
04/04/2019,Pachliopta kotzebuea,2.0
04/04/2019,Papilio lowii,2.0
04/04/2019,Papilio thoas,10.0
04/04/2019,Parthenos sylvia philippensis,2.0
04/04/2019,Rothschildia lebeau,2.0
04/04/2019,Siproeta epaphus,2.0
04/04/2019,Siproeta stelenes,1.0
04/04/2019,Troides rhadamantus,1.0
04/03/2019,Adelpha fessonia,1.0
04/03/2019,Caligo memnon,3.0
04/03/2019,Cethosia cyane,2.0
04/03/2019,Doleschallia bisaltidae,2.0
04/03/2019,Eryphanis polyxena,2.0
04/03/2019,Hamadryas laodamia,6.0
04/03/2019,Hebomoia glaucippe,1.0
04/03/2019,Heliconius charitonius,1.0
04/03/2019,Heliconius cydno,2.0
04/03/2019,Heliconius doris,5.0
04/03/2019,Heliconius hecale,8.0
04/03/2019,Hypna clytemnestra,5.0
04/03/2019,Morpho peleides ,9.0
04/03/2019,Pachliopta kotzebuea,1.0
04/03/2019,Papilio lowii,2.0
04/03/2019,Papilio nephelus,1.0
04/03/2019,Papilio rumanzovia,1.0
04/03/2019,Parthenos sylvia lilacinus,2.0
04/03/2019,Parthenos sylvia philippensis,4.0
04/03/2019,Siproeta epaphus,33.0
04/03/2019,Siproeta stelenes,5.0
04/03/2019,Troides rhadamantus,3.0
04/02/2019,Adelpha fessonia,4.0
04/02/2019,Caligo memnon,1.0
04/02/2019,Catonephele numilia,6.0
04/02/2019,Cethosia biblis,3.0
04/02/2019,Cethosia cyane,2.0
04/02/2019,Doleschallia bisaltidae,3.0
04/02/2019,Dryas iulia,6.0
04/02/2019,Hamadryas laodamia,7.0
04/02/2019,Heliconius charitonius,11.0
04/02/2019,Heliconius cydno,5.0
04/02/2019,Heliconius doris,8.0
04/02/2019,Heliconius erato/melpomene,9.0
04/02/2019,Heliconius hecale,12.0
04/02/2019,Heliconius hewitsoni,1.0
04/02/2019,Heliconius sara,1.0
04/02/2019,Hypna clytemnestra,1.0
04/02/2019,Idea leuconoe,2.0
04/02/2019,Morpho peleides ,4.0
04/02/2019,Pachliopta kotzebuea,2.0
04/02/2019,Papilio dardanus,1.0
04/02/2019,Papilio demodocus,2.0
04/02/2019,Papilio rumanzovia,2.0
04/02/2019,Parthenos sylvia lilacinus,11.0
04/02/2019,Parthenos sylvia philippensis,4.0
04/02/2019,Siproeta epaphus,8.0
04/02/2019,Siproeta stelenes,13.0
04/02/2019,Troides rhadamantus,3.0
04/01/2019,Adelpha fessonia,9.0
04/01/2019,Catonephele numilia,12.0
04/01/2019,Cethosia cyane,10.0
04/01/2019,Charaxes cithaeron,10.0
04/01/2019,Dryas iulia,7.0
04/01/2019,Eryphanis polyxena,2.0
04/01/2019,Graphium agamemnon,4.0
04/01/2019,Greta oto,7.0
